Symbol,Name,IndustryCode,Industry
TCON,TRACON Pharmaceuticals Inc,56201040,제약
MTEK,Maris Tech Ltd,57102010,통신 및 네트워킹
UXIN,Uxin Ltd ADR,53403010,"자동차 차량, 부품 및 서비스 소매"
ABVC,ABVC Biopharma Inc,56202010,생명 공학 및 의학 연구
GHSI,Guardion Health Sciences Inc,56201040,제약
TRVN,Trevena Inc,56202010,생명 공학 및 의학 연구
IDAI,T Stamp Inc,57201020,소프트웨어
ONVO,Organovo Holdings Inc,56202010,생명 공학 및 의학 연구
FHLT,Future Health Esg Corp,55601010,투자 지주 회사
OSA,Prosomnus Inc,56101010,첨단 의료 장비 및 기술
ADXN,Addex Therapeutics Ltd ADR,56202010,생명 공학 및 의학 연구
BOF,BranchOut Food Inc,54102020,식품 가공
JOAN,Joann Inc,53403090,기타 전문 소매
HEPA,Hepion Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
ARTW,Art's Way Manufacturing Co Inc,52102020,중장비 및 차량
SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,57201010,IT 서비스 및 컨설팅
VCNX,Vaccinex Inc,56202010,생명 공학 및 의학 연구
AIHS,Senmiao Technology Ltd,53403010,"자동차 차량, 부품 및 서비스 소매"
BTTX,Better Therapeutics Inc,56202010,생명 공학 및 의학 연구
INPX,Inpixon,57201010,IT 서비스 및 컨설팅
APDN,Applied DNA Sciences Inc,56101020,"의료 장비, 물품 및 유통"
VSME,VS Media Holdings Ltd,53302030,엔터테인먼트 제작
WLDS,Wearable Devices Ltd,57107010,통합 하드웨어 및 소프트웨어
EZGO,EZGO Technologies Ltd,53205020,오락용 제품
NDRA,ENDRA Life Sciences Inc,56202010,생명 공학 및 의학 연구
LIDR,AEye Inc,57104010,전자 장비 및 부품
INBS,Intelligent Bio Solutions Inc,56202010,생명 공학 및 의학 연구
ISUN,iSun Inc,52201020,건설 및 엔지니어링
XRTX,XORTX Therapeutics Inc,56202010,생명 공학 및 의학 연구
IMNN,Imunon Inc,56202010,생명 공학 및 의학 연구
SVMH,SRIVARU Holding Ltd,53101010,자동차 및 트럭 제조
BCEL,Atreca Inc,56202010,생명 공학 및 의학 연구
ENG,ENGlobal Corp,52201020,건설 및 엔지니어링
GV,Visionary Holdings Inc,60101010,"부동산 임대, 개발 및 운영"
SGLY,Singularity Future Technology Ltd,52405010,"배달, 우편, 항공 화물 및 육상 물류"
VJET,Voxeljet AG ADR,57105010,사무기기
SPGC,Sacks Parente Golf Inc,53205020,오락용 제품
WETG,WeTrade Group Inc,57201030,온라인 서비스
HIHO,Highway Holdings Ltd,51201020,철 및 강철
FATBB,FAT Brands Inc Class B,53301020,레스토랑 및 바
AEZS,Aeterna Zentaris Inc,56202010,생명 공학 및 의학 연구
LDWY,Lendway Inc,55101030,소비자 대출
LEDS,SemiLEDs Corp,57101010,반도체
MIND,Mind Technology Inc,50103020,오일 관련 서비스 및 장비
VMAR,Vision Marine Technologies Inc,53205020,오락용 제품
RETO,ReTo Eco-Solutions Inc,51202010,건설 자재
AQB,AquaBounty Technologies Inc,56202010,생명 공학 및 의학 연구
FLGC,Flora Growth Corp,56102010,의료 시설 및 서비스
CELZ,Creative Medical Technology Holdings Inc,56202010,생명 공학 및 의학 연구
CARV,Carver Bancorp Inc,55101010,은행
PRPO,Precipio Inc,56101010,첨단 의료 장비 및 기술
IFBD,Infobird Co Ltd,57201020,소프트웨어
RAYA,Erayak Power Solution Group Inc,52102030,전기 부품 및 장비
AYRO,AYRO Inc,53101010,자동차 및 트럭 제조
MNTS,Momentus Inc,52101010,항공우주 및 방위
FRES,Fresh2 Group Ltd ADR,56202010,생명 공학 및 의학 연구
LQR,LQR House Inc,54301020,식품 소매 및 유통
FRZA,Forza X1 Inc,53205020,오락용 제품
SLE,Super League Enterprise Inc,57201030,온라인 서비스
WAFU,Wah Fu Education Group Ltd,63101010,기타 교육 서비스 제공
ASST,Asset Entities Inc,57201030,온라인 서비스
LCFY,Locafy Ltd,57201020,소프트웨어
OST,Ostin Technology Group Co Ltd,57104010,전자 장비 및 부품
CYCN,Cyclerion Therapeutics Inc,56202010,생명 공학 및 의학 연구
CVKD,Cadrenal Therapeutics Inc,56201040,제약
DXYN,Dixie Group Inc,53204040,가정용 가구
KXIN,Kaixin Auto Holdings,53403010,"자동차 차량, 부품 및 서비스 소매"
XWEL,XWELL Inc,54201030,개인 서비스
JTAI,Jet.AI Inc,57201020,소프트웨어
BLBX,Blackboxstocks Inc,57201020,소프트웨어
VISL,Vislink Technologies Inc,57102010,통신 및 네트워킹
EZFL,EzFill Holdings Inc,50102030,"오일, 가스 정제 및 마케팅"
ILAG,Intelligent Living Application Group Inc,52102010,산업용 기계 및 장비
GWAV,Greenwave Technology Solutions Inc,52203010,환경 서비스 및 장비
ELWS,Earlyworks Co Ltd ADR,57201010,IT 서비스 및 컨설팅
NEXI,Neximmune Inc,56202010,생명 공학 및 의학 연구
SNGX,Soligenix Inc,56202010,생명 공학 및 의학 연구
ATIF,ATIF Holdings Ltd,52203070,전문 정보 서비스
BOXL,Boxlight Corp,57104010,전자 장비 및 부품
MARPS,Marine Petroleum Units,50102020,"오일, 가스 탐사 및 생산"
HSCS,Heart Test Laboratories Inc,56101010,첨단 의료 장비 및 기술
HCTI,Healthcare Triangle Inc,57201020,소프트웨어
KA,Kineta Inc,56202010,생명 공학 및 의학 연구
NURO,NeuroMetrix Inc,56101020,"의료 장비, 물품 및 유통"
MSGM,Motorsport Games Inc,57201030,온라인 서비스
JXJT,JX Luxventure Ltd,53202020,의류 및 액세서리
JVA,Coffee Holding Co Inc,54102020,식품 가공
SCKT,Socket Mobile Inc,57104010,전자 장비 및 부품
ALZN,Alzamend Neuro Inc,56202010,생명 공학 및 의학 연구
MOB,Mobilicom Ltd ADR,52203040,경영 지원 서비스
KTTA,Pasithea Therapeutics Corp,56202010,생명 공학 및 의학 연구
AEHL,Antelope Enterprise Holdings Ltd,57201030,온라인 서비스
QH,Quhuo Ltd ADR,52405010,"배달, 우편, 항공 화물 및 육상 물류"
DRUG,Bright Minds Biosciences Inc,56202010,생명 공학 및 의학 연구
PSTV,Plus Therapeutics Inc,56202010,생명 공학 및 의학 연구
LTRY,Lottery.com Inc,53301030,카지노 및 도박
VIRI,Virios Therapeutics Inc,56202010,생명 공학 및 의학 연구
MICS,Singing Machine Company Inc,57106030,가정용 전자 제품
SISI,Shineco Inc,54102020,식품 가공
EFOI,Energy Focus Inc,53203020,건설 자재 및 비품
WAVE,Eco Wave Power Global AB (publ) ADR,59101010,전력 유틸리티
DGLY,Digital Ally Inc,57102010,통신 및 네트워킹
INTZ,Intrusion Inc,57201010,IT 서비스 및 컨설팅
SGD,Safe & Green Development Corp,52201020,건설 및 엔지니어링
PULM,Pulmatrix Inc,56202010,생명 공학 및 의학 연구
CPOP,Pop Culture Group Co Ltd,53301040,여가 및 오락시설
AEI,Alset Inc,52201020,건설 및 엔지니어링
TENX,Tenax Therapeutics Inc,56202010,생명 공학 및 의학 연구
SNTG,Sentage Holdings Inc,55101030,소비자 대출
CCLDO,CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B,57201020,소프트웨어
NXTP,Nextplay Technologies Inc,57201010,IT 서비스 및 컨설팅
LMFA,LM Funding America Inc,55101030,소비자 대출
CNET,ZW Data Action Technologies Inc,53302010,광고 및 마케팅
SLNH,Soluna Holdings Inc,57201010,IT 서비스 및 컨설팅
VVOS,Vivos Therapeutics Inc,56101020,"의료 장비, 물품 및 유통"
BNRG,Brenmiller Energy Ltd,50201010,재생 가능 에너지 장비 및 서비스
CYCCP,Cyclacel Pharmaceuticals 6 Conv Pref Shs,56202010,생명 공학 및 의학 연구
MYMD,MyMD Pharmaceuticals Inc (Pre-Reincorporation),56202010,생명 공학 및 의학 연구
SHPH,Shuttle Pharmaceuticals Holdings Inc,56201040,제약
POLA,Polar Power Inc,52102030,전기 부품 및 장비
ATXI,Avenue Therapeutics Inc,56202010,생명 공학 및 의학 연구
LUXHP,LuxUrban Hotels 13 00 Cumulative Redeemable Preferred Shs Series A,60101010,"부동산 임대, 개발 및 운영"
GCTK,GlucoTrack Inc,56202010,생명 공학 및 의학 연구
ESGL,ESGL Holdings Ltd,52203010,환경 서비스 및 장비
FORD,Forward Industries Inc,53202020,의류 및 액세서리
VIEW,View Inc,53203020,건설 자재 및 비품
KAVL,Kaival Brands Innovations Group Inc,54301020,식품 소매 및 유통
GPAK,Gamer Pakistan Inc,53301040,여가 및 오락시설
BTCT,BTC Digital Ltd,57301030,블록 체인 및 암호화폐
GNPX,Genprex Inc,56202010,생명 공학 및 의학 연구
FFIE,Faraday Future Intelligent Electric Inc,53101010,자동차 및 트럭 제조
HPCO,Hempacco Co Inc,54102030,담배
UPC,Universe Pharmaceuticals Inc,56201040,제약
BON,Bon Natural Life Ltd,56201040,제약
BRTX,BioRestorative Therapies Inc,56202010,생명 공학 및 의학 연구
CLVR,Clever Leaves Holdings Inc,56201040,제약
JFBR,Jeffs Brands Ltd,53402010,백화점
XBIO,Xenetic Biosciences Inc,56202010,생명 공학 및 의학 연구
XXII,22nd Century Group Inc,54102030,담배
GTBP,GT Biopharma Inc,56201040,제약
GXAI,Gaxos.AI Inc,57201020,소프트웨어
FAMI,Farmmi Inc,54102010,어업 및 농업
ANTE,Airnet Technology Inc ADR,53302010,광고 및 마케팅
GVP,GSE Systems Inc,57201010,IT 서비스 및 컨설팅
TRNR,Interactive Strength Inc,53301040,여가 및 오락시설
SOPA,Society Pass Inc,57201010,IT 서비스 및 컨설팅
BCAN,BYND Cannasoft Enterprises Inc,57201020,소프트웨어
EVOK,Evoke Pharma Inc,56201040,제약
LYT,Lytus Technologies Holdings Ptv Ltd,57201030,온라인 서비스
LFLY,Leafly Holdings Inc,57201030,온라인 서비스
SONN,Sonnet Biotherapeutics Holdings Inc,56201040,제약
ADD,Color Star Technology Co Ltd,63101010,기타 교육 서비스 제공
KZIA,Kazia Therapeutics Ltd ADR,56202010,생명 공학 및 의학 연구
AWIN,AERWINS Technologies Inc,52101010,항공우주 및 방위
LIXT,Lixte Biotechnology Holdings Inc,56202010,생명 공학 및 의학 연구
OCG,Oriental Culture Holding Ltd,53302010,광고 및 마케팅
XCUR,Exicure Inc,56202010,생명 공학 및 의학 연구
HOTH,Hoth Therapeutics Inc,56201040,제약
TTNP,Titan Pharmaceuticals Inc,56201040,제약
TGL,Treasure Global Inc,57201020,소프트웨어
AFIB,Acutus Medical Inc,56101010,첨단 의료 장비 및 기술
BSGM,BioSig Technologies Inc,56101010,첨단 의료 장비 및 기술
MRIN,Marin Software Inc,57201020,소프트웨어
CSSE,Chicken Soup for The Soul Entertainment Inc,53302030,엔터테인먼트 제작
STSS,Sharps Technology Inc,56101020,"의료 장비, 물품 및 유통"
MGOL,MGO Global Inc,53302010,광고 및 마케팅
BAOS,Baosheng Media Group Holdings Ltd,53302010,광고 및 마케팅
IMTE,Integrated Media Technology Ltd,57104010,전자 장비 및 부품
CNXA,Connexa Sports Technologies Inc,53205020,오락용 제품
OXBR,Oxbridge Re Holdings Ltd,55301050,재보험
GGE,Green Giant Inc,60101010,"부동산 임대, 개발 및 운영"
AIMD,Ainos Inc,56202010,생명 공학 및 의학 연구
VS,Versus Systems Inc,57201020,소프트웨어
AMST,Amesite Inc,57201020,소프트웨어
OMQS,Omniq Corp,57201010,IT 서비스 및 컨설팅
VERO,Venus Concept Inc,56101010,첨단 의료 장비 및 기술
PCSA,Processa Pharmaceuticals Inc,56201040,제약
VVPR,VivoPower International PLC,59101010,전력 유틸리티
YOSH,Yoshiharu Global Co,53301020,레스토랑 및 바
OPGN,OpGen Inc,56202010,생명 공학 및 의학 연구
VRPX,Virpax Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
SMX,SMX (Security Matters) PLC,57301030,블록 체인 및 암호화폐
PSNYW,Polestar Automotive Holding Uk Plc ADR,53101010,자동차 및 트럭 제조
CJJD,China Jo-Jo Drugstores Inc,54301010,의약품 소매
CDZIP,Cadiz Depositary Shares,59103010,수자원 유틸리티
CLEU,China Liberal Education Holdings Ltd,63101010,기타 교육 서비스 제공
MDRRP,Medalist Diversified REIT Cumulative Redeemable Pref Shs Series A,60102020,상업용 REITs
LUCY,Innovative Eyewear Inc,56101020,"의료 장비, 물품 및 유통"
MDGS,Medigus Ltd ADR,56101010,첨단 의료 장비 및 기술
SILO,Silo Pharma Inc,56201040,제약
PIK,Kidpik Corp,53403040,의류 및 액세서리 소매
PALI,Palisade Bio Inc,56202010,생명 공학 및 의학 연구
FUV,Arcimoto Inc,53101010,자동차 및 트럭 제조
WAVD,WaveDancer Inc,57201010,IT 서비스 및 컨설팅
ZCMD,Zhongchao Inc,63103010,전문 및 비즈니스 교육
XTLB,X T L Biopharmaceuticals Ltd ADR,56202010,생명 공학 및 의학 연구
PTIX,Protagenic Therapeutics Inc,56202010,생명 공학 및 의학 연구
ARTL,Artelo Biosciences Inc,56202010,생명 공학 및 의학 연구
GOVX,GeoVax Labs Inc,56202010,생명 공학 및 의학 연구
AVGR,Avinger Inc,56101010,첨단 의료 장비 및 기술
PRZO,Parazero Technologies Ltd,52101010,항공우주 및 방위
SVFD,Save Foods Inc,51101020,농화학제
CEAD,CEA Industries Inc,52102030,전기 부품 및 장비
AEMD,Aethlon Medical Inc,56101010,첨단 의료 장비 및 기술
MGAM,Mobile Global Esports Inc,57201020,소프트웨어
CETX,Cemtrex Inc,52203040,경영 지원 서비스
SAGAU,Sagaliam Acquisition Units,55601010,투자 지주 회사
SNES,Senestech Inc,56202010,생명 공학 및 의학 연구
AGFY,Agrify Corp,54102010,어업 및 농업
ALBT,Avalon Globocare Corp,56102010,의료 시설 및 서비스
KWE,Kwesst Micro Systems Inc,52101010,항공우주 및 방위
OTRK,Ontrak Inc,56102010,의료 시설 및 서비스
CMND,Clearmind Medicine Inc,56202010,생명 공학 및 의학 연구
THAR,Tharimmune Inc,56202010,생명 공학 및 의학 연구
EJH,E-Home Household Service Holdings Ltd,54201030,개인 서비스
SGBX,Safe & Green Holdings Corp,53203010,주택 건설
LIPO,Lipella Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
HSDT,Helius Medical Technologies Inc,56101010,첨단 의료 장비 및 기술
PRFX,PainReform Ltd,56201040,제약
BPTH,Bio Path Holdings Inc,56202010,생명 공학 및 의학 연구
IMCC,IM Cannabis Corp,56201040,제약
XELAP,Exela Technologies 6 00 Cum Convt Perptl Pref Shs Series B,57201010,IT 서비스 및 컨설팅
MCAF,Mountain Crest Acquisition Corp IV,55601010,투자 지주 회사
ATXG,Addentax Group Corp,52405010,"배달, 우편, 항공 화물 및 육상 물류"
WHLRP,Wheeler Real Estate Investment Trust Series B Conv Prf Shs,60102020,상업용 REITs
AVTX,Avalo Therapeutics Inc,56202010,생명 공학 및 의학 연구
WTO,Utime Ltd,57106020,전화 및 소형 장치
ENVB,Enveric Biosciences Inc,56202010,생명 공학 및 의학 연구
JCSE,JE Cleantech Holdings Ltd,52102010,산업용 기계 및 장비
JAGX,Jaguar Health Inc,56202010,생명 공학 및 의학 연구
FRGT,Freight Technologies Inc,52405030,지상 화물 및 물류
CAMP,CalAmp Corp,57401020,무선 통신 서비스
REBN,Reborn Coffee Inc,53301020,레스토랑 및 바
ONCO,Onconetix Inc,56201040,제약
WKEY,Wisekey International Holding AG ADR,57101010,반도체
RSLS,ReShape Lifesciences Inc,56101010,첨단 의료 장비 및 기술
NXL,Nexalin Technology Inc,56101010,첨단 의료 장비 및 기술
ISPC,iSpecimen Inc,57201020,소프트웨어
FNCH,Finch Therapeutics Group Inc,56202010,생명 공학 및 의학 연구
PEGY,Pineapple Energy Inc,59101010,전력 유틸리티
DBGI,Digital Brands Group Inc,53403040,의류 및 액세서리 소매
SBET,Sharplink Gaming Inc,57201010,IT 서비스 및 컨설팅
UCAR,U Power Ltd,53101010,자동차 및 트럭 제조
SNPX,Synaptogenix Inc,56202010,생명 공학 및 의학 연구
JWEL,Jowell Global Ltd,53402010,백화점
CNSP,CNS Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
KTRA,Kintara Therapeutics Inc,56202010,생명 공학 및 의학 연구
MGRX,Mangoceuticals Inc,56102010,의료 시설 및 서비스
BKYI,BIO-Key International Inc,57104010,전자 장비 및 부품
CSSEP,Chicken Soup for the Soul Entertainment 9 75 Cumulative Redeemable Perpetual,53302030,엔터테인먼트 제작
ADIL,Adial Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
APVO,Aptevo Therapeutics Inc,56202010,생명 공학 및 의학 연구
NVVE,Nuvve Holding Corp,59101010,전력 유틸리티
TC,TuanChe Ltd ADR,52203040,경영 지원 서비스
BDRX,Biodexa Pharmaceuticals PLC ADR,56202010,생명 공학 및 의학 연구
WNW,Meiwu Technology Co Ltd,53402010,백화점
LGHL,Lion Group Holding Ltd ADR,55102010,투자 은행 및 중개 서비스
NBSE,NeuBase Therapeutics Inc,56202010,생명 공학 및 의학 연구
VERB,Verb Technology Company Inc,57201010,IT 서비스 및 컨설팅
CING,Cingulate Inc,56202010,생명 공학 및 의학 연구
DATS,DatChat Inc,57201010,IT 서비스 및 컨설팅
SBFM,Sunshine Biopharma Inc,56201040,제약
PTPI,Petros Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
SXTP,60 Degrees Pharmaceuticals Inc,56201040,제약
CNEY,CN Energy Group Inc,51101010,상품 화학
CYCC,Cyclacel Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
LSDI,Lucy Scientific Discovery Inc,56201040,제약
BIOL,BIOLASE Inc,56101010,첨단 의료 장비 및 기술
TNON,Tenon Medical Inc,56101020,"의료 장비, 물품 및 유통"
ASNS,Actelis Networks Inc,52201020,건설 및 엔지니어링
SECO,Secoo Holding Ltd ADR,57201030,온라인 서비스
SASI,Sigma Additive Solutions Inc,57201020,소프트웨어
YTEN,Yield10 Bioscience Inc,56202010,생명 공학 및 의학 연구
SNAX,Stryve Foods Inc,54102020,식품 가공
CYTO,Altamira Therapeutics Ltd,56202010,생명 공학 및 의학 연구
VINO,Gaucho Group Holdings Inc,60101010,"부동산 임대, 개발 및 운영"
INVO,INVO Bioscience Inc,56101020,"의료 장비, 물품 및 유통"
OCTO,Eightco Holdings Inc,51302020,종이 포장재
RKDA,Arcadia Biosciences Inc,51101020,농화학제
NVFY,Nova LifeStyle Inc,53204040,가정용 가구
AUUD,Auddia Inc,57201020,소프트웨어
AUVIP,Applied UV Pref Shs Series A,52102030,전기 부품 및 장비
BPTS,Biophytis SA ADR,56202010,생명 공학 및 의학 연구
SLRX,Salarius Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
CRKN,Crown Electrokinetics Corp.,51202010,건설 자재
DUO,Fangdd Network Group Ltd ADR,60101020,부동산 서비스
CISS,C3is Inc,52203040,경영 지원 서비스
RCRT,Recruiter.Com Group Inc,52203030,고용 서비스
TAOP,Taoping Inc,57106010,컴퓨터 하드웨어
SPRC,Scisparc Ltd,56201040,제약
THMO,Thermogenesis Holdings Inc,57105010,사무기기
ONFO,Onfolio Holdings Inc,52203040,경영 지원 서비스
GROM,Grom Social Enterprises Inc,57201030,온라인 서비스
ENSC,Ensysce Biosciences Inc,56202010,생명 공학 및 의학 연구
ATNF,180 Life Sciences Corp,56202010,생명 공학 및 의학 연구
STAF,Staffing 360 Solutions Inc,52203030,고용 서비스
TANH,Tantech Holdings Ltd,54201020,개인 생활 필수 용품
OBLG,Oblong Inc,57104010,전자 장비 및 부품
ACON,Aclarion Inc,56202010,생명 공학 및 의학 연구
SNOA,Sonoma Pharmaceuticals Inc,56201040,제약
AUVI,Applied UV Inc,52102030,전기 부품 및 장비
NXU,NXU Inc.,52102030,전기 부품 및 장비
INM,InMed Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
IONM,Assure Holdings Corp,56102010,의료 시설 및 서비스
PXMD,PaxMedica Inc,56202010,생명 공학 및 의학 연구
VRAX,Virax Biolabs Group Ltd,56202010,생명 공학 및 의학 연구
EDBL,Edible Garden AG Inc,54102010,어업 및 농업
